loan_id,customer_id,loan_type,city,employment_type,loan_amount,interest_rate,tenure_years,monthly_emi,monthly_income,emi_to_income_ratio,credit_score,loan_status,disbursal_date,amount_recovered,disbursal_year,disbursal_quarter,credit_category,emi_burden_category,is_defaulted,ltv_approx
LOAN107775,CUST207775,Personal Loan,Mumbai,Freelancer,133000,11.6,2,6236,337704,1.8,843,Defaulted,2020-03-29,0,2020,2020Q1,Excellent,Low Burden,1,80
LOAN107776,CUST207776,Auto Loan,Mumbai,Self-Employed,234000,8.29,7,3681,39413,9.3,808,Active,2022-08-07,0,2022,2022Q3,Excellent,Low Burden,0,80
LOAN107777,CUST207777,Personal Loan,Chennai,Salaried,333000,15.87,2,16284,62891,25.9,752,Active,2022-04-20,0,2022,2022Q2,Excellent,Moderate Burden,0,80
LOAN107778,CUST207778,Business Loan,Ahmedabad,Self-Employed,857000,13.32,5,19640,94462,20.8,861,Active,2023-06-22,0,2023,2023Q2,Excellent,Low Burden,0,80
LOAN107779,CUST207779,Business Loan,Hyderabad,Business Owner,563000,11.92,7,9914,75028,13.2,896,Active,2023-02-16,0,2023,2023Q1,Excellent,Low Burden,0,80
LOAN107780,CUST207780,Auto Loan,Surat,Freelancer,614000,9.41,7,10007,109016,9.2,665,Closed,2022-03-18,0,2022,2022Q1,Fair,Low Burden,0,80
LOAN107781,CUST207781,Personal Loan,Surat,Business Owner,188000,17.5,3,6750,344691,2,722,Closed,2020-11-03,0,2020,2020Q4,Good,Low Burden,0,80
LOAN107782,CUST207782,Auto Loan,Jaipur,Salaried,675000,11.37,5,14801,311448,4.8,794,Active,2022-10-15,0,2022,2022Q4,Excellent,Low Burden,0,80
LOAN107783,CUST207783,Personal Loan,Surat,Self-Employed,160000,14.27,5,3745,196333,1.9,767,Active,2022-01-20,0,2022,2022Q1,Excellent,Low Burden,0,80
LOAN107784,CUST207784,Education Loan,Jaipur,Freelancer,1899000,10.67,15,21192,88205,24,877,Closed,2021-01-22,0,2021,2021Q1,Excellent,Low Burden,0,80
LOAN107785,CUST207785,Business Loan,Pune,Self-Employed,2342000,12.5,3,78348,21958,356.8,533,Defaulted,2020-01-28,708419,2020,2020Q1,Very Poor,Critical Burden,1,80
LOAN107786,CUST207786,Business Loan,Mumbai,Salaried,2533000,12.75,5,57310,454966,12.6,764,Active,2023-03-16,0,2023,2023Q1,Excellent,Low Burden,0,80
LOAN107787,CUST207787,Business Loan,Delhi,Business Owner,1017000,13.08,10,15233,428440,3.6,713,Active,2022-04-04,0,2022,2022Q2,Good,Low Burden,0,80
LOAN107788,CUST207788,Education Loan,Mumbai,Self-Employed,1237000,10.19,5,26398,55759,47.3,682,Active,2022-01-16,0,2022,2022Q1,Fair,High Burden,0,80
LOAN107789,CUST207789,Education Loan,Delhi,Freelancer,1164000,10.44,7,19589,78674,24.9,690,Defaulted,2023-04-06,0,2023,2023Q2,Fair,Low Burden,1,80
LOAN107790,CUST207790,Business Loan,Chennai,Salaried,1533000,15.34,3,53398,39364,135.7,425,Active,2022-11-16,0,2022,2022Q4,Very Poor,Critical Burden,0,80
LOAN107791,CUST207791,Personal Loan,Hyderabad,Self-Employed,88000,17.53,2,4373,282319,1.5,820,Active,2021-04-21,0,2021,2021Q2,Excellent,Low Burden,0,80
LOAN107792,CUST207792,Personal Loan,Kolkata,Salaried,229000,14.6,1,20626,65656,31.4,690,Active,2021-06-18,0,2021,2021Q2,Fair,Moderate Burden,0,80
LOAN107793,CUST207793,Auto Loan,Chennai,Business Owner,524000,10.66,5,11304,324524,3.5,688,Active,2021-06-11,0,2021,2021Q2,Fair,Low Burden,0,80
LOAN107794,CUST207794,Business Loan,Jaipur,Freelancer,2551000,10.94,3,83444,253221,33,702,Active,2021-11-09,0,2021,2021Q4,Good,Moderate Burden,0,80
LOAN107795,CUST207795,Business Loan,Bangalore,Salaried,2116000,14.56,7,40311,358612,11.2,892,Defaulted,2023-09-14,389629,2023,2023Q3,Excellent,Low Burden,1,80
LOAN107796,CUST207796,Personal Loan,Hyderabad,Business Owner,421000,13.74,5,9739,68600,14.2,843,Active,2021-03-14,0,2021,2021Q1,Excellent,Low Burden,0,80
LOAN107797,CUST207797,Auto Loan,Kolkata,Self-Employed,698000,8.35,3,21986,484237,4.5,875,Active,2023-11-26,0,2023,2023Q4,Excellent,Low Burden,0,80
LOAN107798,CUST207798,Education Loan,Hyderabad,Business Owner,346000,8.32,10,4257,194521,2.2,770,Active,2021-01-05,0,2021,2021Q1,Excellent,Low Burden,0,80
LOAN107799,CUST207799,Home Loan,Pune,Salaried,4122000,7.96,25,31705,70652,44.9,501,NPA,2023-01-05,1532886,2023,2023Q1,Very Poor,High Burden,1,80
LOAN107800,CUST207800,Auto Loan,Hyderabad,Self-Employed,1164000,8.47,7,18416,32457,56.7,590,Active,2021-03-12,0,2021,2021Q1,Very Poor,Critical Burden,0,80
LOAN107801,CUST207801,Business Loan,Chennai,Salaried,2057000,10.97,3,67314,399399,16.9,871,Closed,2020-02-28,0,2020,2020Q1,Excellent,Low Burden,0,80
LOAN107802,CUST207802,Auto Loan,Ahmedabad,Business Owner,1391000,11.31,5,30459,61613,49.4,500,Active,2020-12-10,0,2020,2020Q4,Very Poor,High Burden,0,80
LOAN107803,CUST207803,Education Loan,Delhi,Business Owner,820000,8.99,15,8312,38107,21.8,718,Active,2020-10-30,0,2020,2020Q4,Good,Low Burden,0,80
LOAN107804,CUST207804,Education Loan,Bangalore,Salaried,1771000,9.18,15,18153,60776,29.9,872,Active,2022-06-01,0,2022,2022Q2,Excellent,Moderate Burden,0,80
LOAN107805,CUST207805,Education Loan,Chennai,Business Owner,1372000,8.47,10,16989,28835,58.9,421,Defaulted,2020-07-26,630799,2020,2020Q3,Very Poor,Critical Burden,1,80
LOAN107806,CUST207806,Home Loan,Bangalore,Salaried,4690000,9.05,25,39519,23106,171,567,Defaulted,2023-03-02,1753398,2023,2023Q1,Very Poor,Critical Burden,1,80
LOAN107807,CUST207807,Personal Loan,Ahmedabad,Salaried,178000,11.28,5,3895,22367,17.4,814,Active,2023-04-30,0,2023,2023Q2,Excellent,Low Burden,0,80
LOAN107808,CUST207808,Home Loan,Surat,Freelancer,3544000,7.52,25,26236,66327,39.6,651,Active,2021-07-13,0,2021,2021Q3,Fair,Moderate Burden,0,80
LOAN107809,CUST207809,Education Loan,Pune,Freelancer,266000,8.85,15,2674,140341,1.9,664,Closed,2020-12-02,0,2020,2020Q4,Fair,Low Burden,0,80
LOAN107810,CUST207810,Education Loan,Ahmedabad,Freelancer,1500000,10.13,15,16239,123362,13.2,875,Defaulted,2021-04-08,0,2021,2021Q2,Excellent,Low Burden,1,80
LOAN107811,CUST207811,Business Loan,Chennai,Freelancer,1718000,13.85,7,32053,53987,59.4,482,Defaulted,2021-02-22,854917,2021,2021Q1,Very Poor,Critical Burden,1,80
LOAN107812,CUST207812,Business Loan,Pune,Business Owner,1111000,13.93,10,17203,476668,3.6,885,Active,2021-08-08,0,2021,2021Q3,Excellent,Low Burden,0,80
LOAN107813,CUST207813,Home Loan,Hyderabad,Business Owner,1474000,9.18,15,15109,51200,29.5,892,Active,2022-01-22,0,2022,2022Q1,Excellent,Moderate Burden,0,80
LOAN107814,CUST207814,Auto Loan,Bangalore,Salaried,961000,10.65,7,16278,442062,3.7,885,Closed,2023-05-19,0,2023,2023Q2,Excellent,Low Burden,0,80
LOAN107815,CUST207815,Auto Loan,Pune,Salaried,1403000,9,5,29124,271856,10.7,682,Closed,2021-02-08,0,2021,2021Q1,Fair,Low Burden,0,80
LOAN107816,CUST207816,Business Loan,Pune,Salaried,1560000,10.55,3,50741,359102,14.1,719,Active,2022-06-13,0,2022,2022Q2,Good,Low Burden,0,80
LOAN107817,CUST207817,Auto Loan,Delhi,Salaried,1023000,10.91,7,17468,65199,26.8,693,Active,2022-02-18,0,2022,2022Q1,Fair,Moderate Burden,0,80
LOAN107818,CUST207818,Business Loan,Delhi,Salaried,1344000,14.08,5,31328,444199,7.1,857,Closed,2023-09-15,0,2023,2023Q3,Excellent,Low Burden,0,80
LOAN107819,CUST207819,Home Loan,Ahmedabad,Self-Employed,3592000,7.9,20,29822,308846,9.7,801,Active,2021-05-19,0,2021,2021Q2,Excellent,Low Burden,0,80
LOAN107820,CUST207820,Personal Loan,Hyderabad,Freelancer,476000,15.25,1,43019,111169,38.7,624,Active,2022-02-19,0,2022,2022Q1,Poor,Moderate Burden,0,80
LOAN107821,CUST207821,Business Loan,Pune,Freelancer,1320000,11.79,7,23154,416135,5.6,791,Closed,2021-12-22,0,2021,2021Q4,Excellent,Low Burden,0,80
LOAN107822,CUST207822,Home Loan,Kolkata,Freelancer,3924000,7.98,25,30234,258076,11.7,900,Closed,2023-05-27,0,2023,2023Q2,Excellent,Low Burden,0,80
LOAN107823,CUST207823,Personal Loan,Surat,Freelancer,350000,11.73,1,31053,246282,12.6,658,Closed,2022-06-01,0,2022,2022Q2,Fair,Low Burden,0,80
LOAN107824,CUST207824,Home Loan,Chennai,Freelancer,1700000,8.39,20,14635,50144,29.2,655,Defaulted,2020-10-26,0,2020,2020Q4,Fair,Moderate Burden,1,80
LOAN107825,CUST207825,Home Loan,Pune,Salaried,4904000,7.65,10,58596,412404,14.2,861,Active,2021-10-09,0,2021,2021Q4,Excellent,Low Burden,0,80
LOAN107826,CUST207826,Business Loan,Surat,Business Owner,472000,10.95,10,6488,336192,1.9,839,Active,2020-03-31,0,2020,2020Q1,Excellent,Low Burden,0,80
LOAN107827,CUST207827,Education Loan,Surat,Self-Employed,1029000,10.25,10,13741,236185,5.8,832,Active,2022-03-29,0,2022,2022Q1,Excellent,Low Burden,0,80
LOAN107828,CUST207828,Business Loan,Kolkata,Salaried,1939000,12.2,3,64588,44659,144.6,513,NPA,2023-02-20,522584,2023,2023Q1,Very Poor,Critical Burden,1,80
LOAN107829,CUST207829,Auto Loan,Surat,Salaried,1153000,11.14,3,37824,21141,178.9,390,Defaulted,2022-11-09,487502,2022,2022Q4,Very Poor,Critical Burden,1,80
LOAN107830,CUST207830,Education Loan,Mumbai,Salaried,1570000,9.13,15,16046,30503,52.6,460,NPA,2023-08-28,1017290,2023,2023Q3,Very Poor,High Burden,1,80
LOAN107831,CUST207831,Personal Loan,Delhi,Salaried,76000,13.57,1,6808,60663,11.2,697,Active,2020-12-24,0,2020,2020Q4,Fair,Low Burden,0,80
LOAN107832,CUST207832,Home Loan,Surat,Self-Employed,2643000,8.77,20,23390,71537,32.7,818,Closed,2022-03-12,0,2022,2022Q1,Excellent,Moderate Burden,0,80
LOAN107833,CUST207833,Education Loan,Bangalore,Salaried,870000,8.22,5,17732,53953,32.9,680,Active,2021-04-19,0,2021,2021Q2,Fair,Moderate Burden,0,80
LOAN107834,CUST207834,Personal Loan,Kolkata,Salaried,157000,13.61,5,3621,23342,15.5,682,Active,2022-07-11,0,2022,2022Q3,Fair,Low Burden,0,80
LOAN107835,CUST207835,Home Loan,Ahmedabad,Self-Employed,2898000,8.96,15,29325,26325,111.4,323,NPA,2023-01-25,1219352,2023,2023Q1,Very Poor,Critical Burden,1,80
LOAN107836,CUST207836,Business Loan,Pune,Self-Employed,2106000,14.3,3,72285,34824,207.6,573,NPA,2020-03-16,1260897,2020,2020Q1,Very Poor,Critical Burden,1,80
LOAN107837,CUST207837,Auto Loan,Surat,Self-Employed,601000,9.67,5,12672,58199,21.8,814,Active,2020-09-08,0,2020,2020Q3,Excellent,Low Burden,0,80
LOAN107838,CUST207838,Education Loan,Chennai,Salaried,817000,9.03,7,13157,67747,19.4,740,Active,2021-09-30,0,2021,2021Q3,Good,Low Burden,0,80
LOAN107839,CUST207839,Education Loan,Surat,Self-Employed,1900000,8.55,15,18766,160449,11.7,822,Active,2020-05-16,0,2020,2020Q2,Excellent,Low Burden,0,80
LOAN107840,CUST207840,Personal Loan,Mumbai,Business Owner,199000,15.09,2,9657,60089,16.1,734,Closed,2021-10-11,0,2021,2021Q4,Good,Low Burden,0,80
LOAN107841,CUST207841,Education Loan,Kolkata,Self-Employed,1614000,10.06,15,17403,93208,18.7,726,Active,2022-05-17,0,2022,2022Q2,Good,Low Burden,0,80
LOAN107842,CUST207842,Education Loan,Chennai,Business Owner,495000,8.61,15,4906,24819,19.8,864,Active,2020-06-13,0,2020,2020Q2,Excellent,Low Burden,0,80
LOAN107843,CUST207843,Business Loan,Delhi,Business Owner,947000,14.9,7,18221,253792,7.2,775,Closed,2021-11-30,0,2021,2021Q4,Excellent,Low Burden,0,80
LOAN107844,CUST207844,Auto Loan,Kolkata,Salaried,976000,8.06,3,30611,430492,7.1,683,Defaulted,2022-01-28,499415,2022,2022Q1,Fair,Low Burden,1,80
LOAN107845,CUST207845,Home Loan,Ahmedabad,Business Owner,4613000,9.35,30,38285,40067,95.6,349,Defaulted,2020-04-14,2122957,2020,2020Q2,Very Poor,Critical Burden,1,80
LOAN107846,CUST207846,Education Loan,Mumbai,Salaried,1183000,10.74,5,25568,22909,111.6,393,NPA,2021-05-28,659039,2021,2021Q2,Very Poor,Critical Burden,1,80
LOAN107847,CUST207847,Business Loan,Chennai,Freelancer,491000,10.58,3,15977,34890,45.8,558,NPA,2020-08-10,185353,2020,2020Q3,Very Poor,High Burden,1,80
LOAN107848,CUST207848,Business Loan,Chennai,Self-Employed,2916000,13.98,7,54614,31090,175.7,303,NPA,2021-08-17,312001,2021,2021Q3,Very Poor,Critical Burden,1,80
LOAN107849,CUST207849,Personal Loan,Mumbai,Salaried,257000,17.61,5,6472,164732,3.9,834,Closed,2020-08-15,0,2020,2020Q3,Excellent,Low Burden,0,80
LOAN107850,CUST207850,Personal Loan,Bangalore,Salaried,284000,17.81,3,10240,45040,22.7,864,Active,2021-11-15,0,2021,2021Q4,Excellent,Low Burden,0,80
LOAN107851,CUST207851,Education Loan,Jaipur,Business Owner,1440000,9.67,15,15185,216266,7,796,Closed,2021-03-18,0,2021,2021Q1,Excellent,Low Burden,0,80
LOAN107852,CUST207852,Business Loan,Pune,Freelancer,1134000,13.76,5,26245,160236,16.4,849,Active,2021-12-17,0,2021,2021Q4,Excellent,Low Burden,0,80
LOAN107853,CUST207853,Home Loan,Bangalore,Salaried,916000,9.36,10,11783,71730,16.4,850,Active,2021-07-03,0,2021,2021Q3,Excellent,Low Burden,0,80
LOAN107854,CUST207854,Business Loan,Mumbai,Self-Employed,979000,12.83,3,32906,184893,17.8,793,Closed,2023-02-02,0,2023,2023Q1,Excellent,Low Burden,0,80
LOAN107855,CUST207855,Home Loan,Chennai,Salaried,3316000,7.89,30,24078,103786,23.2,665,NPA,2020-12-14,601758,2020,2020Q4,Fair,Low Burden,1,80
LOAN107856,CUST207856,Home Loan,Jaipur,Self-Employed,3251000,8.8,25,26838,72718,36.9,688,NPA,2022-07-30,424756,2022,2022Q3,Fair,Moderate Burden,1,80
LOAN107857,CUST207857,Home Loan,Chennai,Freelancer,1245000,7.85,25,9486,57669,16.4,687,Closed,2021-08-02,0,2021,2021Q3,Fair,Low Burden,0,80
LOAN107858,CUST207858,Auto Loan,Chennai,Self-Employed,764000,8.89,7,12249,32632,37.5,548,Defaulted,2021-08-06,95644,2021,2021Q3,Very Poor,Moderate Burden,1,80
LOAN107859,CUST207859,Personal Loan,Pune,Business Owner,272000,12.54,2,12873,115363,11.2,752,Closed,2020-04-21,0,2020,2020Q2,Excellent,Low Burden,0,80
LOAN107860,CUST207860,Personal Loan,Hyderabad,Salaried,472000,13.47,5,10853,163408,6.6,751,Defaulted,2023-01-18,236547,2023,2023Q1,Excellent,Low Burden,1,80
LOAN107861,CUST207861,Education Loan,Chennai,Salaried,475000,8.02,7,7408,23209,31.9,654,Active,2022-12-12,0,2022,2022Q4,Fair,Moderate Burden,0,80
LOAN107862,CUST207862,Personal Loan,Surat,Salaried,192000,15.21,1,17349,29650,58.5,318,NPA,2023-05-04,55906,2023,2023Q2,Very Poor,Critical Burden,1,80
LOAN107863,CUST207863,Business Loan,Ahmedabad,Freelancer,846000,14.14,5,19746,35342,55.9,528,Active,2021-07-13,0,2021,2021Q3,Very Poor,Critical Burden,0,80
LOAN107864,CUST207864,Education Loan,Bangalore,Freelancer,1212000,8.47,7,19176,323536,5.9,872,Active,2021-06-06,0,2021,2021Q2,Excellent,Low Burden,0,80
LOAN107865,CUST207865,Home Loan,Bangalore,Business Owner,1599000,9.03,30,12900,79231,16.3,773,Active,2021-10-02,0,2021,2021Q4,Excellent,Low Burden,0,80
LOAN107866,CUST207866,Business Loan,Surat,Freelancer,2145000,15.92,3,75327,241753,31.2,865,Active,2022-01-29,0,2022,2022Q1,Excellent,Moderate Burden,0,80
LOAN107867,CUST207867,Business Loan,Delhi,Business Owner,1209000,15.73,5,29227,185336,15.8,677,Active,2021-07-24,0,2021,2021Q3,Fair,Low Burden,0,80
LOAN107868,CUST207868,Education Loan,Surat,Salaried,1358000,9.53,5,28540,205140,13.9,728,Defaulted,2021-08-25,357165,2021,2021Q3,Good,Low Burden,1,80
LOAN107869,CUST207869,Business Loan,Hyderabad,Salaried,221000,15.67,5,5336,139648,3.8,715,Closed,2023-02-23,0,2023,2023Q1,Good,Low Burden,0,80
LOAN107870,CUST207870,Education Loan,Jaipur,Business Owner,781000,9.51,10,10110,35034,28.9,812,Active,2020-12-24,0,2020,2020Q4,Excellent,Moderate Burden,0,80
LOAN107871,CUST207871,Business Loan,Bangalore,Business Owner,1626000,14.25,10,25491,127763,20,724,Active,2021-08-20,0,2021,2021Q3,Good,Low Burden,0,80
LOAN107872,CUST207872,Home Loan,Bangalore,Salaried,1360000,9.47,10,17576,23236,75.6,319,NPA,2021-03-21,860274,2021,2021Q1,Very Poor,Critical Burden,1,80
LOAN107873,CUST207873,Education Loan,Bangalore,Self-Employed,604000,8.93,15,6101,36100,16.9,670,Closed,2020-05-18,0,2020,2020Q2,Fair,Low Burden,0,80
LOAN107874,CUST207874,Home Loan,Surat,Salaried,2924000,8.63,25,23802,37832,62.9,554,Active,2022-12-07,0,2022,2022Q4,Very Poor,Critical Burden,0,80
LOAN107875,CUST207875,Home Loan,Kolkata,Self-Employed,4346000,8.18,30,32436,137028,23.7,773,Active,2023-11-01,0,2023,2023Q4,Excellent,Low Burden,0,80
LOAN107876,CUST207876,Business Loan,Hyderabad,Business Owner,2969000,14.08,10,46242,318197,14.5,776,Active,2022-05-31,0,2022,2022Q2,Excellent,Low Burden,0,80
LOAN107877,CUST207877,Business Loan,Ahmedabad,Salaried,2766000,13.05,3,93264,137775,67.7,497,Defaulted,2022-05-05,1042562,2022,2022Q2,Very Poor,Critical Burden,1,80
LOAN107878,CUST207878,Education Loan,Chennai,Freelancer,205000,8.55,5,4211,435892,1,790,Active,2020-09-25,0,2020,2020Q3,Excellent,Low Burden,0,80
LOAN107879,CUST207879,Education Loan,Hyderabad,Business Owner,1639000,9.43,7,26729,62793,42.6,604,Active,2021-04-13,0,2021,2021Q2,Poor,High Burden,0,80
LOAN107880,CUST207880,Home Loan,Pune,Business Owner,4329000,9.06,10,54979,20859,263.6,477,NPA,2021-02-23,1558255,2021,2021Q1,Very Poor,Critical Burden,1,80
LOAN107881,CUST207881,Auto Loan,Surat,Self-Employed,904000,10.51,3,29386,78749,37.3,571,Active,2020-12-07,0,2020,2020Q4,Very Poor,Moderate Burden,0,80
LOAN107882,CUST207882,Personal Loan,Hyderabad,Salaried,235000,17.17,5,5862,67736,8.7,659,Closed,2020-02-01,0,2020,2020Q1,Fair,Low Burden,0,80
LOAN107883,CUST207883,Education Loan,Delhi,Self-Employed,1109000,8.54,5,22774,155181,14.7,652,Active,2020-09-09,0,2020,2020Q3,Fair,Low Burden,0,80
LOAN107884,CUST207884,Home Loan,Pune,Freelancer,4560000,8.82,25,37707,487362,7.7,850,Defaulted,2021-12-08,0,2021,2021Q4,Excellent,Low Burden,1,80
LOAN107885,CUST207885,Personal Loan,Jaipur,Self-Employed,395000,13.41,1,35356,37996,93.1,538,Defaulted,2021-04-09,197397,2021,2021Q2,Very Poor,Critical Burden,1,80
LOAN107886,CUST207886,Personal Loan,Surat,Salaried,97000,13.13,1,8670,32554,26.6,706,Closed,2023-04-02,0,2023,2023Q2,Good,Moderate Burden,0,80
LOAN107887,CUST207887,Home Loan,Surat,Business Owner,3377000,8.63,30,26278,71270,36.9,689,Closed,2020-11-21,0,2020,2020Q4,Fair,Moderate Burden,0,80
LOAN107888,CUST207888,Personal Loan,Pune,Business Owner,378000,14.58,2,18253,39330,46.4,635,Closed,2021-09-19,0,2021,2021Q3,Poor,High Burden,0,80
LOAN107889,CUST207889,Business Loan,Surat,Salaried,960000,14.23,7,18113,25943,69.8,489,Defaulted,2021-11-25,313644,2021,2021Q4,Very Poor,Critical Burden,1,80
LOAN107890,CUST207890,Personal Loan,Chennai,Freelancer,143000,15.63,1,12949,271549,4.8,843,Defaulted,2021-10-01,0,2021,2021Q4,Excellent,Low Burden,1,80
LOAN107891,CUST207891,Auto Loan,Mumbai,Business Owner,743000,10.03,7,12346,309931,4,717,Active,2023-03-24,0,2023,2023Q1,Good,Low Burden,0,80
LOAN107892,CUST207892,Education Loan,Chennai,Business Owner,1449000,9.95,10,19109,116100,16.5,652,Active,2023-04-26,0,2023,2023Q2,Fair,Low Burden,0,80
LOAN107893,CUST207893,Auto Loan,Hyderabad,Self-Employed,609000,10.39,3,19762,96341,20.5,857,Closed,2022-01-29,0,2022,2022Q1,Excellent,Low Burden,0,80
LOAN107894,CUST207894,Home Loan,Mumbai,Freelancer,3704000,8.69,15,36888,468688,7.9,661,Closed,2021-08-26,0,2021,2021Q3,Fair,Low Burden,0,80
LOAN107895,CUST207895,Education Loan,Delhi,Self-Employed,902000,8.27,15,8761,50206,17.5,692,Active,2021-12-09,0,2021,2021Q4,Fair,Low Burden,0,80
LOAN107896,CUST207896,Education Loan,Surat,Salaried,775000,8.41,5,15867,107805,14.7,709,Active,2021-10-18,0,2021,2021Q4,Good,Low Burden,0,80
LOAN107897,CUST207897,Auto Loan,Surat,Salaried,687000,9.58,7,11256,24914,45.2,637,Defaulted,2023-08-12,369352,2023,2023Q3,Poor,High Burden,1,80
LOAN107898,CUST207898,Education Loan,Delhi,Salaried,1942000,10.35,5,41597,21449,193.9,359,Defaulted,2020-11-26,1078533,2020,2020Q4,Very Poor,Critical Burden,1,80
LOAN107899,CUST207899,Home Loan,Delhi,Business Owner,4255000,7.68,15,39881,137304,29,742,Defaulted,2022-02-11,604053,2022,2022Q1,Good,Moderate Burden,1,80
LOAN107900,CUST207900,Personal Loan,Mumbai,Salaried,392000,16.97,2,19376,25554,75.8,328,Active,2020-10-01,0,2020,2020Q4,Very Poor,Critical Burden,0,80
LOAN107901,CUST207901,Education Loan,Jaipur,Business Owner,1169000,10.01,15,12569,272607,4.6,755,Closed,2020-04-15,0,2020,2020Q2,Excellent,Low Burden,0,80
LOAN107902,CUST207902,Business Loan,Kolkata,Salaried,1245000,13.87,7,23242,181551,12.8,667,Active,2022-04-25,0,2022,2022Q2,Fair,Low Burden,0,80
LOAN107903,CUST207903,Business Loan,Kolkata,Freelancer,490000,15.44,7,9577,55186,17.4,670,Closed,2022-12-01,0,2022,2022Q4,Fair,Low Burden,0,80
LOAN107904,CUST207904,Personal Loan,Jaipur,Business Owner,475000,13.9,5,11028,431852,2.6,734,Active,2023-07-29,0,2023,2023Q3,Good,Low Burden,0,80
LOAN107905,CUST207905,Education Loan,Surat,Business Owner,1983000,10.93,15,22452,172925,13,762,Defaulted,2020-11-11,424552,2020,2020Q4,Excellent,Low Burden,1,80
LOAN107906,CUST207906,Auto Loan,Jaipur,Business Owner,416000,10.75,5,8993,331600,2.7,878,Closed,2022-02-08,0,2022,2022Q1,Excellent,Low Burden,0,80
LOAN107907,CUST207907,Personal Loan,Kolkata,Self-Employed,362000,14.86,5,8585,27731,31,738,Active,2023-06-21,0,2023,2023Q2,Good,Moderate Burden,0,80
LOAN107908,CUST207908,Education Loan,Surat,Self-Employed,695000,9.12,7,11224,28607,39.2,603,Active,2021-11-22,0,2021,2021Q4,Poor,Moderate Burden,0,80
LOAN107909,CUST207909,Auto Loan,Chennai,Freelancer,851000,9.32,5,17798,149478,11.9,699,Closed,2022-11-04,0,2022,2022Q4,Fair,Low Burden,0,80
LOAN107910,CUST207910,Auto Loan,Delhi,Business Owner,966000,8.84,5,19978,39275,50.9,558,Active,2021-10-03,0,2021,2021Q4,Very Poor,High Burden,0,80
LOAN107911,CUST207911,Home Loan,Ahmedabad,Business Owner,4423000,8.85,25,36664,337757,10.9,898,Closed,2022-06-18,0,2022,2022Q2,Excellent,Low Burden,0,80
LOAN107912,CUST207912,Home Loan,Delhi,Self-Employed,4420000,8.82,20,39258,39673,99,496,NPA,2020-07-16,2202694,2020,2020Q3,Very Poor,Critical Burden,1,80
LOAN107913,CUST207913,Auto Loan,Mumbai,Self-Employed,361000,11.41,3,11889,111030,10.7,735,Closed,2020-10-28,0,2020,2020Q4,Good,Low Burden,0,80
LOAN107914,CUST207914,Business Loan,Mumbai,Self-Employed,1330000,13.33,3,45025,72800,61.8,351,Active,2023-07-27,0,2023,2023Q3,Very Poor,Critical Burden,0,80
LOAN107915,CUST207915,Auto Loan,Chennai,Salaried,849000,9.48,7,13867,155372,8.9,789,Closed,2023-01-13,0,2023,2023Q1,Excellent,Low Burden,0,80
LOAN107916,CUST207916,Auto Loan,Delhi,Self-Employed,492000,10.92,3,16089,28950,55.6,440,NPA,2020-06-24,285001,2020,2020Q2,Very Poor,Critical Burden,1,80
LOAN107917,CUST207917,Personal Loan,Chennai,Business Owner,443000,15.79,5,10724,62412,17.2,824,Active,2020-11-18,0,2020,2020Q4,Excellent,Low Burden,0,80
LOAN107918,CUST207918,Business Loan,Pune,Business Owner,1361000,10.67,5,29368,327579,9,868,Closed,2020-03-30,0,2020,2020Q1,Excellent,Low Burden,0,80
LOAN107919,CUST207919,Auto Loan,Ahmedabad,Self-Employed,1106000,10.75,3,36078,27837,129.6,513,NPA,2020-08-24,260896,2020,2020Q3,Very Poor,Critical Burden,1,80
